phoneNumber,cif,wingNo,wingMasterAccount,passcode,biller,reciver_wingNo,currency,,,,,wingNo
85513617,10901,04200612,MST006581207,2008,2161,747765,KHR,95326019,3799529,,,
92536913,2948,00747765,MST006695072,2008,2204,770297,KHR,968625236,4401396,,,
11450887,2100,00770297,MST006693355,2008,2217,3136369,KHR,964170606,4160481,,,
964632562,8723,03136369,MST006619106,2008,2231,3208963,KHR,964364265,4407691,,,
965002919,7781,03208963,MST006645336,2008,2165,3283581,KHR,972522274,3893785,,,
12407478,3893,03283581,MST006669167,2008,2174,3323355,KHR,964300873,4394068,,,
87454510,12898,03323355,MST006574505,2008,2180,3796900,KHR,70853048,3849593,,,
11622916,13142,03796900,MST006658071,2008,2220,2633519,KHR,15559067,15559067,,,
10312148,7880,02633519,MST006604265,2008,2247,3169165,KHR,66596956,66596956,,,
98460222,23,03169165,MST006614225,2008,2250,2719298,KHR,885966081,885966081,,,
92669666,1792,02719298,MST006580911,2008,2168,2096443,KHR,66386016,4466366,,,
92578880,8339,02096443,MST006713716,2008,2170,3859276,KHR,85378737,85378737,,,
889851833,14213,03859276,MST006659217,2008,2179,3898638,KHR,70827653,70827653,,,
77395191,13368,03898638,MST006656459,2008,2187,4056454,KHR,712023935,712023935,,,
77320944,485,04056454,MST006607697,2008,2188,4087221,KHR,974081053,974081053,,,
969315006,7243,04087221,MST006585202,2008,2467,4386168,KHR,964498388,4453214,,,
92141164,2951,04386168,MST006739117,2008,2437,4105547,KHR,92461092,4471118,,,
90582000,2791,04105547,MST006590044,2008,2442,2818057,KHR,974368111,1679654,,,
968777196,10099,02818057,MST006698997,2008,2439,1030743,KHR,962981162,4468712,,,
85707024,2904,01030743,MST006599209,2008,2335,3340333,KHR,712045861,712045861,,,
77761010,12557,03340333,MST006672380,2008,2381,3364828,KHR,69369739,4453908,,,
964353822,12507,03364828,MST006734124,2008,2383,1957295,KHR,69536062,3900483,,,
12328878,9777,01957295,MST006592518,2008,2421,60204088,KHR,882504145,882504145,,,
60204088,206,60204088,MST006632143,2008,2424,1999569,KHR,16576261,4064998,,,
968420007,8361,01999569,MST006618295,2008,2426,2992116,KHR,86578290,86578290,,,
16750422,10259,02992116,MST006592165,2008,2466,3181385,KHR,17774557,4418903,,,
86866122,12685,03181385,MST006651911,2008,2294,3245408,KHR,16226235,3938118,,,
12550355,11303,03245408,MST006581621,2008,2443,3260634,KHR,87492974,87492974,,,
93263789,11637,03260634,MST006592223,2008,2452,4440804,KHR,969952351,969952351,,,
12440619,13356,04440804,MST006586843,2008,2266,4142673,KHR,11646818,4478964,,,
70449540,25,04142673,MST006722150,2008,2269,1578168,KHR,87545686,4401379,,,
92143432,9687,01578168,MST006662910,2008,2301,1605348,KHR,886669417,886669417,,,
17445540,6962,01605348,MST006721643,2008,2404,4220636,KHR,968026567,968026567,,,
969913578,15962,04220636,MST006652589,2008,2420,2686777,KHR,10308811,3775619,,,
81458152,9749,02686777,MST006573235,2008,2274,3096328,KHR,85758238,85758238,,,
963622003,10628,03096328,MST006754797,2008,2304,3539888,KHR,12532733,2037657,,,
95219906,12824,03539888,MST006616020,2008,2306,11539100,KHR,61223015,61223015,,,
11539100,2105,11539100,MST006579139,2008,2414,2000024,KHR,886096340,4162296,,,
967779495,10421,02000024,MST006679192,2008,2207,4227485,KHR,85551304,85551304,,,
95887387,9824,04227485,MST006572408,2008,2203,1931353,KHR,85557044,85557044,,,
12875345,7803,01931353,MST006607645,2008,2221,2341657,KHR,87460377,87460377,,,
95444898,9270,02341657,MST006594391,2008,2236,68488127,KHR,715526073,715526073,,,
68488127,2993,68488127,MST006615494,2008,2171,15620224,KHR,60267952,60267952,,,
15620224,2408,15620224,MST006705543,2008,2241,15683238,KHR,86981456,4165200,,,
15683238,1167,15683238,MST006615266,2008,2163,3536598,KHR,16887601,4475564,,,
16603042,14388,03536598,MST006621802,2008,2191,69954748,KHR,87752480,87752480,,,
69954748,6155,69954748,MST006581045,2008,2202,70439444,KHR,968099155,968099155,,,
70439444,10227,70439444,MST006656148,2008,2209,3395371,KHR,974286290,974286290,,,
99740603,11005,03395371,MST006625816,2008,2224,3524521,KHR,714871947,714871947,,,
12576666,8258,03524521,MST006757409,2008,2319,3060945,KHR,717721635,4408383,,,
86943465,9883,03060945,MST006700203,2008,2349,3783286,KHR,963290347,963290347,,,
12545955,13185,03783286,MST006688007,2008,2372,4100786,KHR,713908627,713908627,,,
70596957,2331,04100786,MST006590239,2008,2484,10955857,KHR,887721920,887721920,,,
10955857,2547,10955857,MST006651263,2008,2518,1670632,KHR,966826285,4397449,,,
98222287,7099,01670632,MST006580555,2008,2457,3157433,KHR,89882538,89882538,,,
86239240,11656,03157433,MST006682362,2008,2448,1636800,KHR,889242967,889242967,,,
86820070,7181,01636800,MST006606466,2008,2427,620198,KHR,975219252,975219252,,,
17743347,7946,00620198,MST006724173,2008,2468,625570,KHR,86873998,4255759,,,
12920994,13990,00625570,MST006734832,2008,2485,659459,KHR,973816191,973816191,,,
15551511,15045,00659459,MST006643485,2008,2504,4315038,KHR,86429494,4415194,,,
77949438,398,04315038,MST006718832,2008,2308,3184084,KHR,86437186,3811916,,,
87790972,12126,03184084,MST006733652,2008,2360,3465898,KHR,969812940,3692248,,,
968299673,10632,03465898,MST006652419,2008,2425,476181,KHR,883020721,4175247,,,
92945407,8377,00476181,MST006603307,2008,2444,495170,KHR,968907416,968907416,,,
89626188,9068,00495170,MST006596764,2008,2256,502094,KHR,966007495,3866161,,,
92618919,6225,00502094,MST006659449,2008,2298,3002890,KHR,16216406,3782224,,,
17455089,10233,03002890,MST006659119,2008,2413,3578891,KHR,974327144,3773955,,,
70879624,9137,03578891,MST006741344,2008,2271,3626032,KHR,98616153,3825779,,,
69232322,12941,03626032,MST006585851,2008,2275,3650838,KHR,884977306,4257758,,,
92512242,15366,03650838,MST006664447,2008,2276,11263329,KHR,962626789,962626789,,,
11263329,11675,11263329,MST006681363,2008,2282,1966438,KHR,66743439,66743439,,,
11888243,1360,01966438,MST006627041,2008,2320,787603,KHR,15586554,4394024,,,
92731505,3648,00787603,MST006649813,2008,2344,910000,KHR,714215543,714215543,,,
12994225,3815,00910000,MST006678989,2008,2345,1985919,KHR,86227587,4252895,,,
89743404,601,01985919,MST006593439,2008,2397,3320735,KHR,719678827,4450337,,,
11811843,13791,03320735,MST006599778,2008,2399,3346336,KHR,61652722,3950783,,,
60244409,11180,03346336,MST006632149,2008,2193,3377243,KHR,973602565,4089620,,,
962929664,11144,03377243,MST006662932,2008,2223,3488678,KHR,87708075,87708075,,,
10813077,8667,03488678,MST006741984,2008,2238,3496050,KHR,884607630,884607630,,,
962166990,13950,03496050,MST006691281,2008,2239,17465643,KHR,973262626,973262626,,,
17465643,5265,17465643,MST006624616,2008,2249,3161479,KHR,89206470,89206470,,,
61558864,10843,03161479,MST006607155,2008,2252,3271973,KHR,87516771,87516771,,,
77382955,11372,03271973,MST006697218,2008,2254,16200554,KHR,85903028,4468707,,,
16200554,4420,16200554,MST006698462,2008,2167,16239770,KHR,967933555,4393971,,,
16239770,6285,16239770,MST006657342,2008,2177,1919192,KHR,715466663,4241971,,,
12519588,3003,01919192,MST006694204,2008,2185,3710003,KHR,98759339,2734897,,,
964662254,10607,03710003,MST006669611,2008,2226,597368,KHR,85548343,85548343,,,
89441459,11443,00597368,MST006712257,2008,2606,597464,KHR,963478390,963478390,,,
89836006,11445,00597464,MST006736874,2008,2473,15315677,KHR,81330495,81330495,,,
15315677,1123,15315677,MST006749802,2008,2513,763233,KHR,87233214,4086148,,,
78989869,1103,00763233,MST006683240,2008,2358,764477,KHR,93452910,4317178,,,
78392682,2421,00764477,MST006673176,2008,2359,769939,KHR,87794490,4450387,,,
16395525,3015,00769939,MST006655641,2008,2422,2012261,KHR,979621059,979621059,,,
12384756,14200,02012261,MST006714132,2008,2430,1994779,KHR,66666772,3563603,,,
966376663,9041,01994779,MST006641180,2008,2440,4140950,KHR,86888054,4388797,,,
93299264,15409,04140950,MST006752755,2008,2258,4145066,KHR,15588158,4175221,,,
98916932,15809,04145066,MST006592129,2008,2259,11921796,KHR,966202554,4401176,,,
11921796,3274,11921796,MST006748702,2008,2263,12517490,KHR,17413909,17413909,,,
12517490,3315,12517490,MST006679434,2008,2299,770824,KHR,974805286,974805286,,,
965444853,3034,00770824,MST006605281,2008,2410,780706,KHR,715272216,4389074,,,
17764847,2355,00780706,MST006700563,2008,2161,4142352,KHR,77686244,2074335,,,
964377718,9034,04142352,MST006660487,2008,2204,4142504,KHR,66954543,66954543,,,
969242737,10689,04142504,MST006713537,2008,2217,4145255,KHR,68753538,4060428,,,
16791050,1034,04145255,MST006661046,2008,2231,4172330,KHR,962475108,4434701,,,
70959000,1357,04172330,MST006647024,2008,2165,3803100,KHR,882620862,4408209,,,
974021687,13269,03803100,MST006656509,2008,2174,3808601,KHR,966835989,4396615,,,
16525240,13217,03808601,MST006635988,2008,2180,10742241,KHR,715067394,715067394,,,
10742241,9951,10742241,MST006641842,2008,2220,4101233,KHR,715310124,715310124,,,
964280867,2764,04101233,MST006672342,2008,2247,4142305,KHR,969029627,4000427,,,
884555959,946,04142305,MST006667228,2008,2250,4142402,KHR,964614227,964614227,,,
10725446,15043,04142402,MST006670728,2008,2168,4145279,KHR,962936432,4421878,,,
17267007,301,04145279,MST006677815,2008,2170,4100798,KHR,965764677,4014656,,,
98811836,2417,04100798,MST006740270,2008,2179,1021994,KHR,11236738,11236738,,,
12428002,4837,01021994,MST006613268,2008,2187,1024369,KHR,68696315,68696315,,,
12582222,4604,01024369,MST006662532,2008,2188,556801,KHR,10684244,3801489,,,
17414235,13101,00556801,MST006730296,2008,2467,560061,KHR,92703362,92703362,,,
89333169,12702,00560061,MST006723024,2008,2437,568136,KHR,87807957,87807957,,,
95333535,10201,00568136,MST006615772,2008,2442,11869933,KHR,963958391,3438717,,,
11869933,15166,11869933,MST006673406,2008,2439,12223356,KHR,963180108,4178416,,,
12223356,2712,12223356,MST006664017,2008,2335,17719637,KHR,885615725,4290494,,,
17719637,11898,17719637,MST006712763,2008,2381,4172395,KHR,887964397,887964397,,,
15859058,1233,04172395,MST006729074,2008,2383,4339926,KHR,69396127,3940075,,,
966211494,9,04339926,MST006585426,2008,2421,4363840,KHR,85422732,4135644,,,
968271954,15351,04363840,MST006629497,2008,2424,4172342,KHR,95743014,4288232,,,
70200939,1197,04172342,MST006741464,2008,2426,2470863,KHR,15509298,15509298,,,
16840170,7889,02470863,MST006646918,2008,2466,3976073,KHR,16329437,4015475,,,
92737321,12734,03976073,MST006635642,2008,2294,3455034,KHR,889545613,4450405,,,
969997896,8323,03455034,MST006621486,2008,2443,4419257,KHR,10477902,4421801,,,
99791937,4028,04419257,MST006678378,2008,2452,2831802,KHR,883051966,4399544,,,
12980892,7191,02831802,MST006592574,2008,2266,3197551,KHR,715786885,715786885,,,
16644578,12051,03197551,MST006573347,2008,2269,2267222,KHR,883697816,4401944,,,
93410091,5004,02267222,MST006691567,2008,2301,3687258,KHR,85517595,85517595,,,
966945521,12199,03687258,MST006573735,2008,2404,16376757,KHR,314024268,3562411,,,
16376757,3940,16376757,MST006632532,2008,2420,1642391,KHR,67463205,67463205,,,
967999482,7321,01642391,MST006655629,2008,2274,4419483,KHR,10315878,4416051,,,
15666405,9315,04419483,MST006593377,2008,2304,4433252,KHR,95721572,4085743,,,
95500016,7098,04433252,MST006689503,2008,2306,4440857,KHR,10775213,10775213,,,
712427118,9788,04440857,MST006669954,2008,2414,2289530,KHR,17292953,17292953,,,
15886388,9425,02289530,MST006657825,2008,2207,2296444,KHR,965153659,3977868,,,
11616107,11024,02296444,MST006610020,2008,2203,2336202,KHR,12371253,4408877,,,
95224757,9405,02336202,MST006699091,2008,2221,2400333,KHR,966015764,3773265,,,
92421313,9438,02400333,MST006640069,2008,2236,2579625,KHR,975723160,4035936,,,
78955592,12612,02579625,MST006584153,2008,2171,4309286,KHR,16793258,2393069,,,
967235964,14521,04309286,MST006710404,2008,2241,2860170,KHR,11211932,4317809,,,
15669901,10160,02860170,MST006633387,2008,2163,3976079,KHR,965473019,2330839,,,
93611907,8091,03976079,MST006754338,2008,2191,3010120,KHR,882013659,882013659,,,
12617233,10248,03010120,MST006753976,2008,2202,2262724,KHR,975056506,4455602,,,
78587925,8644,02262724,MST006627824,2008,2209,2292087,KHR,963336341,963336341,,,
77857823,12122,02292087,MST006621868,2008,2224,3357008,KHR,883508236,883508236,,,
86695030,11156,03357008,MST006608591,2008,2319,16560737,KHR,719176556,719176556,,,
77776318,7644,16560737,MST006673838,2008,2349,17680084,KHR,717577601,717577601,,,
17680084,15604,17680084,MST006610258,2008,2372,4441378,KHR,979095626,3947850,,,
12809055,8758,04441378,MST006732500,2008,2484,3441463,KHR,965536552,4305915,,,
966173968,11172,03441463,MST006731778,2008,2518,3346349,KHR,11229991,11229991,,,
962566754,12130,03346349,MST006618134,2008,2457,3618196,KHR,719152295,719152295,,,
966059154,7285,03618196,MST006755205,2008,2448,2718526,KHR,963163237,4321849,,,
86627478,7471,02718526,MST006594436,2008,2427,3832963,KHR,11586960,4202337,,,
70410417,14050,03832963,MST006665485,2008,2468,3974649,KHR,886456967,886456967,,,
87809912,6023,03974649,MST006663504,2008,2485,3735348,KHR,78280362,3524808,,,
81517311,15887,03735348,MST006735070,2008,2504,659807,KHR,974628688,974628688,,,
17913952,12846,00659807,MST006666442,2008,2308,2220701,KHR,979753420,979753420,,,
962215580,12576,02220701,MST006658169,2008,2360,3094059,KHR,715372623,715372623,,,
713344229,10273,03094059,MST006689798,2008,2425,3311032,KHR,719068380,719068380,,,
967075245,9393,03311032,MST006748914,2008,2444,2748916,KHR,78341154,78341154,,,
12991051,5348,02748916,MST006756501,2008,2256,1579965,KHR,719858017,719858017,,,
77449948,11301,01579965,MST006655253,2008,2298,1646406,KHR,99420257,3769928,,,
769999934,12568,01646406,MST006614930,2008,2413,4055996,KHR,66625914,66625914,,,
965069319,13726,04055996,MST006603401,2008,2271,4059539,KHR,963230559,963230559,,,
963593883,13922,04059539,MST006675811,2008,2275,4442012,KHR,969972344,4281723,,,
979882346,3557,04442012,MST006596088,2008,2276,2695547,KHR,87634090,4409260,,,
69959527,9956,02695547,MST006594434,2008,2282,2697930,KHR,978167365,4475942,,,
78341878,9483,02697930,MST006572320,2008,2320,2723558,KHR,11284720,11284720,,,
965035098,11200,02723558,MST006635754,2008,2344,2734852,KHR,962414462,962414462,,,
93957735,9585,02734852,MST006641730,2008,2345,3238178,KHR,87768398,4351854,,,
87373712,9606,03238178,MST006727404,2008,2397,2591917,KHR,85521948,85521948,,,
92929927,9387,02591917,MST006627043,2008,2399,3715724,KHR,979833360,4445215,,,
10303912,11867,03715724,MST006630095,2008,2193,3390967,KHR,15395969,4419123,,,
95455744,12049,03390967,MST006754536,2008,2223,3404307,KHR,10383075,10383075,,,
964925313,11406,03404307,MST006604187,2008,2238,3744017,KHR,61212967,61212967,,,
98904909,14282,03744017,MST006576266,2008,2239,4456926,KHR,70528086,4475894,,,
973974198,3688,04456926,MST006667182,2008,2249,2314491,KHR,963800485,963800485,,,
93484436,9263,02314491,MST006582923,2008,2252,2988232,KHR,69257662,4411222,,,
962262594,10495,02988232,MST006751155,2008,2254,2800934,KHR,886309419,886309419,,,
17280354,10239,02800934,MST006694336,2008,2167,2846420,KHR,95554533,4239497,,,
977269723,9964,02846420,MST006588562,2008,2177,2860405,KHR,967211246,4121987,,,
12963000,6766,02860405,MST006641738,2008,2185,3000022,KHR,884992905,4444803,,,
85222371,10532,03000022,MST006718003,2008,2226,2698333,KHR,98602101,98602101,,,
12421632,9726,02698333,MST006592279,2008,2606,3796921,KHR,70704101,4453277,,,
11805551,9314,03796921,MST006744430,2008,2473,3070068,KHR,882217790,4138787,,,
87976136,11487,03070068,MST006723323,2008,2513,3080377,KHR,85706572,85706572,,,
85971917,10634,03080377,MST006661312,2008,2358,3110293,KHR,66786368,66786368,,,
98777866,11651,03110293,MST006657174,2008,2359,3127483,KHR,17914121,3511764,,,
93822933,11027,03127483,MST006751676,2008,2422,3137480,KHR,889613201,4257542,,,
89717773,11504,03137480,MST006621606,2008,2430,3148495,KHR,61387153,61387153,,,
17888416,10633,03148495,MST006751041,2008,2440,3148660,KHR,78523177,4319167,,,
77292323,9293,03148660,MST006610355,2008,2258,3465175,KHR,715133007,715133007,,,
78385533,11209,03465175,MST006748230,2008,2259,3465336,KHR,718217337,718217337,,,
92347476,10981,03465336,MST006607208,2008,2263,3901578,KHR,966433778,4425880,,,
886540166,13649,03901578,MST006738056,2008,2299,3666913,KHR,889868462,889868462,,,
883374356,12737,03666913,MST006746415,2008,2410,3177681,KHR,85722811,4394373,,,
979255666,11666,03177681,MST006739405,2008,2161,3301583,KHR,78290441,4140332,,,
968171846,12017,03301583,MST006613731,2008,2204,3317318,KHR,85513206,85513206,,,
965560194,11183,03317318,MST006573809,2008,2217,3598227,KHR,964721146,3469906,,,
99891888,12801,03598227,MST006713235,2008,2231,3930978,KHR,95500615,95500615,,,
15443859,10998,03930978,MST006594387,2008,2165,81557856,KHR,70863166,4430018,,,
81557856,15795,81557856,MST006643155,2008,2174,3600222,KHR,17414705,17414705,,,
17907592,12750,03600222,MST006577938,2008,2180,2800214,KHR,713507996,713507996,,,
86511688,7538,02800214,MST006731283,2008,2220,86859998,KHR,98888786,98888786,,,
86859998,1262,86859998,MST006605542,2008,2247,3475133,KHR,714738910,714738910,,,
89745374,12707,03475133,MST006660077,2008,2250,3477673,KHR,89570484,89570484,,,
93883123,11972,03477673,MST006607766,2008,2168,4141790,KHR,968702927,968702927,,,
93661297,809,04141790,MST006734040,2008,2170,4142125,KHR,962893808,4407543,,,
10398068,9732,04142125,MST006734034,2008,2179,4142311,KHR,70759716,4297207,,,
884712582,934,04142311,MST006590052,2008,2187,4166403,KHR,964015394,542736,,,
16350564,3963,04166403,MST006686720,2008,2188,3340188,KHR,883450017,883450017,,,
92494908,6677,03340188,MST006687067,2008,2467,4060341,KHR,974637363,4124257,,,
77495995,15411,04060341,MST006751798,2008,2437,4441810,KHR,16472530,4152783,,,
89868718,9059,04441810,MST006618186,2008,2442,4100754,KHR,716526959,716526959,,,
61552000,2381,04100754,MST006680325,2008,2439,4145233,KHR,886097139,886097139,,,
968588818,1413,04145233,MST006599708,2008,2335,2420788,KHR,884364891,884364891,,,
12943396,5370,02420788,MST006654869,2008,2381,3390962,KHR,11407552,11407552,,,
12475479,11816,03390962,MST006752361,2008,2383,3417969,KHR,883196230,883196230,,,
15700165,10701,03417969,MST006585861,2008,2421,2810499,KHR,966000802,966000802,,,
89785747,10360,02810499,MST006678006,2008,2424,86880368,KHR,719757685,719757685,,,
86880368,1400,86880368,MST006731004,2008,2426,4226007,KHR,888487485,888487485,,,
966106009,15304,04226007,MST006719920,2008,2466,3110581,KHR,90828468,90828468,,,
962396907,10382,03110581,MST006659231,2008,2294,312124646,KHR,888288729,888288729,,,
312124646,13580,312124646,MST006643545,2008,2443,3432550,KHR,61677147,1785801,,,
10544750,14995,03432550,MST006717895,2008,2452,3456948,KHR,882094155,882094155,,,
